,lat,long,type,site,code,xrubio_id,,,city,country
1886,-2.333333,54.966667,Dressel 20,Bardon Mill,QCC,18695,,,Bardon Mill,UK
1887,0.9,51.883333,Dressel 20,Colchester,CFVA,16033,,,Colchester,UK
1888,-2.016667,54.966667,Dressel 20,Corbridge,SIP,16173,,,Corbridge,UK
1889,-2.65,52.666667,Dressel 20,Wroxeter,QIM,16151,,,Wroxeter,UK
1890,-2.933333,54.883333,Dressel 20,Carlisle,CANTONIQVIETI,32254,,,Carlisle,UK
1891,-0.093145,51.514248,Dressel 20,London,CSEMPRONIPOLYCLITI,16974,,,London,UK
1892,-2.016667,54.966667,Dressel 20,Corbridge,ENNIORVMIVLIORVM,15923,,,Corbridge,UK
1893,-0.25,51.833333,Dressel 20,St. Albans,IVLIANTCRI,16221,,,St. Albans,UK
1894,-1.066667,51.35,Dressel 20,Silchester,CANTONIQVIETI,15583,,,Silchester,UK
1895,1.333333,51.283333,Dressel 20,Edinburgh,TMCOR,17167,,,Edinburgh,UK
1896,-3.533333,50.7,Dressel 20,Exeter,MIM,16145,,,Exeter,UK
1897,-0.093145,51.514248,Dressel 20,London,HOFP,16525,,,London,UK
1898,-1.083333,53.966667,Dressel 20,York,HISPANI,16070,,,York,UK
1899,-2.333333,54.966667,Dressel 20,Bardon Mill,GQ,20448,,,Bardon Mill,UK
1900,0.9,51.883333,Dressel 20,Colchester,MIM,16136,,,Colchester,UK
1901,-2.333333,54.966667,Dressel 20,Bardon Mill,HISPANI,18732,,,Bardon Mill,UK
1902,-2.933333,54.883333,Amphora incerta,Carlisle,ARA,32365,,,Carlisle,UK
1903,-0.093145,51.514248,Dressel 20,London,QCALMARSI,15843,,,London,UK
1904,-0.093145,51.514248,Dressel 20,London,SIN,17164,,,London,UK
1905,-2.25,51.833333,Dressel 20,Gloucester,LSH,16755,,,Gloucester,UK
1906,-0.25,51.833333,Dressel 20,St. Albans,QCC,15725,,,St. Albans,UK
1907,0.9,51.883333,Dressel 20,Colchester,FPAT,16623,,,Colchester,UK
1908,-0.25,51.833333,Dressel 20,St. Albans,SSA,16823,,,St. Albans,UK
1909,-0.093145,51.514248,Dressel 20,London,STPR,17001,,,London,UK
1910,-1.983333,51.733333,Dressel 20,Cirencester,AVRELIHERACLAE,15681,,,Cirencester,UK
1911,0.9,51.883333,Dressel 20,Colchester,CSEMPRONIPOLYCLITI,16945,,,Colchester,UK
1912,-2.916667,53.2,Dressel 20,Chester,FSCIMNIANO,16888,,,Chester,UK
1913,-0.093145,51.514248,Dressel 20,London,PAH,15414,,,London,UK
1914,-0.093145,51.514248,Amphora incerta,London,OPIAPM,20620,,,London,UK
1915,-3.833333,53.216667,Dressel 20,Caerhûn,ALFO,16307,,,Caerhûn,UK
1916,-2.6,53.383333,Ignotus,Warrington,IVI,30739,,,Warrington,UK
1917,-2.016667,54.966667,Dressel 20,Corbridge,MCC,15715,,,Corbridge,UK
1918,-1.066667,51.35,Dressel 20,Silchester,LVALERIVITALIS,17063,,,Silchester,UK
1919,-1.133333,52.633333,Dressel 20,Leicester,IB,16116,,,Leicester,UK
1920,-2.333333,54.966667,Dressel 20,Bardon Mill,PLFMAVR,18719,,,Bardon Mill,UK
1921,-2.916667,53.2,Dressel 20,Chester,QAELIOPTATI,15520,,,Chester,UK
1922,0.8,51.533333,Dressel 20,Shoeburyness,CPCHO,16589,,,Shoeburyness,UK
1923,-2.75,54.316667,Dressel 20,Watercrook,QCC,15722,,,Watercrook,UK
1924,-0.093145,51.514248,Dressel 20,London,NYMPH,16523,,,London,UK
1925,-1.083333,53.966667,Ignotus,York,DIVIC,30692,,,York,UK
1926,0.083333,52.333333,Dressel 20,Cambridgeshire,PSAVITI,16741,,,Cambridgeshire,UK
1927,-1.316667,51.016667,Dressel 20,Winchester,QMS,16399,,,Winchester,UK
1928,-2.216667,53.5,Dressel 20,Manchester,ANTOCQVIT,15604,,,Manchester,UK
1929,1.333333,51.283333,Dressel 20,Edinburgh,VN,16459,,,Edinburgh,UK
1930,-2.678333,51.007222,Dressel 20,Ilchester,QIM,16150,,,Ilchester,UK
1931,0.9,51.883333,Dressel 20,Colchester,LQS,16675,,,Colchester,UK
1932,0.45,51.333333,Africana 2D Grande,Holborough,TEPSVRI,26343,,,Holborough,UK
1933,-2.933333,54.883333,Dressel 20,Carlisle,M,17201,,,Carlisle,UK
1934,0.9,51.883333,Dressel 20,Colchester,CAPF,15630,,,Colchester,UK
1935,-1.066667,51.35,Dressel 20,Silchester,FSCIMNIANO,16911,,,Silchester,UK
1936,-0.093145,51.514248,Dressel 20,London,CASTELANI,15853,,,London,UK
1937,-0.093145,51.514248,Dressel 20,London,TATILIASIATICI,33431,,,London,UK
1938,-2.916667,53.2,Dressel 20,Chester,PAH,15416,,,Chester,UK
1939,1.333333,51.283333,Dressel 20,Edinburgh,CSEMPRONIPOLYCLITI,16976,,,Edinburgh,UK
1940,-1.066667,51.35,Dressel 20,Silchester,ENNIORVMIVLIORVM,15938,,,Silchester,UK
1941,-0.093145,51.514248,Dressel 20,London,FCCVFIA,15711,,,London,UK
1942,-0.093145,51.514248,Dressel 20,London,LAEL,15428,,,London,UK
1943,-1.9,53.416667,Dressel 20,Glossop,SGA,15702,,,Glossop,UK
1944,-2.958889,51.613333,Dressel 20,Caerleon,LVALERITROPHIMI,17056,,,Caerleon,UK
1945,-2.333333,54.966667,Dressel 20,Bardon Mill,QMR,16380,,,Bardon Mill,UK
1946,-2.333333,54.966667,Dressel 20,Bardon Mill,QMM,20445,,,Bardon Mill,UK
1947,-2.933333,54.883333,Dressel 20,Carlisle,ROMANI,16699,,,Carlisle,UK
1948,-1.619444,54.988056,Dressel 20,Newcastle upon Tyne,LIVNIMELISSI,16258,,,Newcastle upon Tyne,UK
1949,-1.983333,51.733333,Dressel 20,Cirencester,SFE,15989,,,Cirencester,UK
1950,-0.093145,51.514248,Dressel 20,London,ALFO,16314,,,London,UK
1951,0.9,51.883333,Dressel 20,Colchester,LFS,16028,,,Colchester,UK
1952,-0.25,51.833333,Dressel 20,St. Albans,QFC,15982,,,St. Albans,UK
1953,-1.083333,53.966667,Dressel 20,York,CLPV,16327,,,York,UK
1954,-2.333333,54.966667,Dressel 20,Bardon Mill,PARVA,18692,,,Bardon Mill,UK
1955,-1.983333,51.733333,Dressel 20,Cirencester,SAXOFERREO,16862,,,Cirencester,UK
1956,-1.983333,51.733333,Dressel 20,Cirencester,CALPVRNIB,15842,,,Cirencester,UK
1957,0.9,51.883333,Dressel 20,Colchester,LAEM,15536,,,Colchester,UK
1958,0.9,51.883333,Dressel 20,Colchester,SALS,15433,,,Colchester,UK
1959,-2.533333,53.8,Dressel 20,Ribchester,CAN,15588,,,Ribchester,UK
1960,1.333333,51.283333,Dressel 20,Edinburgh,PVI,17028,,,Edinburgh,UK
1961,-0.25,51.833333,Dressel 20,St. Albans,C,17116,,,St. Albans,UK
1962,-0.093145,51.514248,Amphora incerta,London,AERI,30675,,,London,UK
1963,-0.533333,53.233333,Dressel 20,Lincoln,PONTICI,16625,,,Lincoln,UK
1964,-0.093145,51.514248,Dressel 20,London,GMT,16401,,,London,UK
1965,1.333333,51.283333,Dressel 20,Edinburgh,PSAVITI,16747,,,Edinburgh,UK
1966,-0.25,51.833333,Dressel 20,St. Albans,SNR,16509,,,St. Albans,UK
1967,-0.093145,51.514248,Dressel 20,London,LCSOL,15830,,,London,UK
1968,-2.933333,54.883333,Dressel 20,Carlisle,SCALENSIA,16868,,,Carlisle,UK
1969,-2.016667,54.966667,Dressel 20,Corbridge,CTYC,17007,,,Corbridge,UK
1970,-0.683333,53.116667,Dressel 20,Norton Disney,FSCIMNIANO,16891,,,Norton Disney,UK
1971,-2.6,53.383333,Dressel 20,Warrington,MLPIG,16324,,,Warrington,UK
1972,-0.093689,51.514125,Mortarium,London,FECIT,30750,,,London,UK
1973,-1.316667,51.016667,Dressel 20,Winchester,SO,17165,,,Winchester,UK
1974,-1.983333,51.733333,Dressel 20,Cirencester,MS,17141,,,Cirencester,UK
1975,-1.066667,51.35,Dressel 20,Silchester,DEF,15893,,,Silchester,UK
1976,-1.619444,54.988056,Dressel 20,Newcastle upon Tyne,PCLODICELI,15868,,,Newcastle upon Tyne,UK
1977,-2.904167,51.7025,Dressel 20,Usk,SATVRNINI,16834,,,Usk,UK
1978,1.333333,51.283333,Dressel 20,Edinburgh,PM,16359,,,Edinburgh,UK
1979,-0.093145,51.514248,Amphora incerta,London,CORI,30689,,,London,UK
1980,-0.093145,51.514248,Dressel 20,London,KASTELLANI,15852,,,London,UK
